,filename,x,y,w,h,images
229,53.jpg,272,311,149,155,"[[[22 28 26]
  [16 22 18]
  [15 21 17]
  ...
  [20 33  7]
  [23 36 10]
  [25 38 12]]

 [[21 27 25]
  [15 21 17]
  [13 19 15]
  ...
  [19 32  6]
  [21 34  8]
  [22 35  9]]

 [[22 28 26]
  [14 20 16]
  [10 16 12]
  ...
  [18 31  5]
  [18 31  5]
  [19 32  6]]

 ...

 [[38 41 50]
  [38 41 50]
  [39 42 51]
  ...
  [69 61 50]
  [69 61 50]
  [69 61 50]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [70 62 51]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [71 63 52]]]"
230,53.jpg,434,461,262,302,"[[[22 28 26]
  [16 22 18]
  [15 21 17]
  ...
  [20 33  7]
  [23 36 10]
  [25 38 12]]

 [[21 27 25]
  [15 21 17]
  [13 19 15]
  ...
  [19 32  6]
  [21 34  8]
  [22 35  9]]

 [[22 28 26]
  [14 20 16]
  [10 16 12]
  ...
  [18 31  5]
  [18 31  5]
  [19 32  6]]

 ...

 [[38 41 50]
  [38 41 50]
  [39 42 51]
  ...
  [69 61 50]
  [69 61 50]
  [69 61 50]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [70 62 51]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [71 63 52]]]"
231,53.jpg,264,498,169,134,"[[[22 28 26]
  [16 22 18]
  [15 21 17]
  ...
  [20 33  7]
  [23 36 10]
  [25 38 12]]

 [[21 27 25]
  [15 21 17]
  [13 19 15]
  ...
  [19 32  6]
  [21 34  8]
  [22 35  9]]

 [[22 28 26]
  [14 20 16]
  [10 16 12]
  ...
  [18 31  5]
  [18 31  5]
  [19 32  6]]

 ...

 [[38 41 50]
  [38 41 50]
  [39 42 51]
  ...
  [69 61 50]
  [69 61 50]
  [69 61 50]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [70 62 51]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [71 63 52]]]"
232,53.jpg,372,643,61,130,"[[[22 28 26]
  [16 22 18]
  [15 21 17]
  ...
  [20 33  7]
  [23 36 10]
  [25 38 12]]

 [[21 27 25]
  [15 21 17]
  [13 19 15]
  ...
  [19 32  6]
  [21 34  8]
  [22 35  9]]

 [[22 28 26]
  [14 20 16]
  [10 16 12]
  ...
  [18 31  5]
  [18 31  5]
  [19 32  6]]

 ...

 [[38 41 50]
  [38 41 50]
  [39 42 51]
  ...
  [69 61 50]
  [69 61 50]
  [69 61 50]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [70 62 51]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [71 63 52]]]"
233,53.jpg,282,714,52,54,"[[[22 28 26]
  [16 22 18]
  [15 21 17]
  ...
  [20 33  7]
  [23 36 10]
  [25 38 12]]

 [[21 27 25]
  [15 21 17]
  [13 19 15]
  ...
  [19 32  6]
  [21 34  8]
  [22 35  9]]

 [[22 28 26]
  [14 20 16]
  [10 16 12]
  ...
  [18 31  5]
  [18 31  5]
  [19 32  6]]

 ...

 [[38 41 50]
  [38 41 50]
  [39 42 51]
  ...
  [69 61 50]
  [69 61 50]
  [69 61 50]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [70 62 51]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [71 63 52]]]"
234,53.jpg,670,523,15,214,"[[[22 28 26]
  [16 22 18]
  [15 21 17]
  ...
  [20 33  7]
  [23 36 10]
  [25 38 12]]

 [[21 27 25]
  [15 21 17]
  [13 19 15]
  ...
  [19 32  6]
  [21 34  8]
  [22 35  9]]

 [[22 28 26]
  [14 20 16]
  [10 16 12]
  ...
  [18 31  5]
  [18 31  5]
  [19 32  6]]

 ...

 [[38 41 50]
  [38 41 50]
  [39 42 51]
  ...
  [69 61 50]
  [69 61 50]
  [69 61 50]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [70 62 51]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [71 63 52]]]"
235,53.jpg,365,281,89,23,"[[[22 28 26]
  [16 22 18]
  [15 21 17]
  ...
  [20 33  7]
  [23 36 10]
  [25 38 12]]

 [[21 27 25]
  [15 21 17]
  [13 19 15]
  ...
  [19 32  6]
  [21 34  8]
  [22 35  9]]

 [[22 28 26]
  [14 20 16]
  [10 16 12]
  ...
  [18 31  5]
  [18 31  5]
  [19 32  6]]

 ...

 [[38 41 50]
  [38 41 50]
  [39 42 51]
  ...
  [69 61 50]
  [69 61 50]
  [69 61 50]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [70 62 51]]

 [[39 42 51]
  [39 42 51]
  [39 42 51]
  ...
  [69 61 50]
  [70 62 51]
  [71 63 52]]]"
236,54.jpg,217,535,179,272,"[[[ 99 108  77]
  [ 86  95  64]
  [ 67  76  49]
  ...
  [ 65  59  63]
  [ 60  54  58]
  [ 43  37  41]]

 [[ 99 108  77]
  [ 89  98  67]
  [ 63  72  43]
  ...
  [ 62  56  60]
  [ 56  50  54]
  [ 44  38  42]]

 [[ 94 103  72]
  [ 97 106  75]
  [ 73  82  53]
  ...
  [ 56  51  55]
  [ 51  46  50]
  [ 47  42  46]]

 ...

 [[ 27  24  31]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 30  32  55]
  [ 32  34  57]
  [ 33  35  58]]

 [[ 28  25  32]
  [ 27  24  31]
  [ 33  30  37]
  ...
  [ 31  33  56]
  [ 33  35  58]
  [ 34  36  59]]

 [[ 28  25  32]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 32  34  57]
  [ 34  36  59]
  [ 35  37  60]]]"
237,54.jpg,401,562,118,121,"[[[ 99 108  77]
  [ 86  95  64]
  [ 67  76  49]
  ...
  [ 65  59  63]
  [ 60  54  58]
  [ 43  37  41]]

 [[ 99 108  77]
  [ 89  98  67]
  [ 63  72  43]
  ...
  [ 62  56  60]
  [ 56  50  54]
  [ 44  38  42]]

 [[ 94 103  72]
  [ 97 106  75]
  [ 73  82  53]
  ...
  [ 56  51  55]
  [ 51  46  50]
  [ 47  42  46]]

 ...

 [[ 27  24  31]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 30  32  55]
  [ 32  34  57]
  [ 33  35  58]]

 [[ 28  25  32]
  [ 27  24  31]
  [ 33  30  37]
  ...
  [ 31  33  56]
  [ 33  35  58]
  [ 34  36  59]]

 [[ 28  25  32]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 32  34  57]
  [ 34  36  59]
  [ 35  37  60]]]"
238,54.jpg,50,465,167,357,"[[[ 99 108  77]
  [ 86  95  64]
  [ 67  76  49]
  ...
  [ 65  59  63]
  [ 60  54  58]
  [ 43  37  41]]

 [[ 99 108  77]
  [ 89  98  67]
  [ 63  72  43]
  ...
  [ 62  56  60]
  [ 56  50  54]
  [ 44  38  42]]

 [[ 94 103  72]
  [ 97 106  75]
  [ 73  82  53]
  ...
  [ 56  51  55]
  [ 51  46  50]
  [ 47  42  46]]

 ...

 [[ 27  24  31]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 30  32  55]
  [ 32  34  57]
  [ 33  35  58]]

 [[ 28  25  32]
  [ 27  24  31]
  [ 33  30  37]
  ...
  [ 31  33  56]
  [ 33  35  58]
  [ 34  36  59]]

 [[ 28  25  32]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 32  34  57]
  [ 34  36  59]
  [ 35  37  60]]]"
239,54.jpg,235,476,92,59,"[[[ 99 108  77]
  [ 86  95  64]
  [ 67  76  49]
  ...
  [ 65  59  63]
  [ 60  54  58]
  [ 43  37  41]]

 [[ 99 108  77]
  [ 89  98  67]
  [ 63  72  43]
  ...
  [ 62  56  60]
  [ 56  50  54]
  [ 44  38  42]]

 [[ 94 103  72]
  [ 97 106  75]
  [ 73  82  53]
  ...
  [ 56  51  55]
  [ 51  46  50]
  [ 47  42  46]]

 ...

 [[ 27  24  31]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 30  32  55]
  [ 32  34  57]
  [ 33  35  58]]

 [[ 28  25  32]
  [ 27  24  31]
  [ 33  30  37]
  ...
  [ 31  33  56]
  [ 33  35  58]
  [ 34  36  59]]

 [[ 28  25  32]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 32  34  57]
  [ 34  36  59]
  [ 35  37  60]]]"
240,54.jpg,219,545,30,285,"[[[ 99 108  77]
  [ 86  95  64]
  [ 67  76  49]
  ...
  [ 65  59  63]
  [ 60  54  58]
  [ 43  37  41]]

 [[ 99 108  77]
  [ 89  98  67]
  [ 63  72  43]
  ...
  [ 62  56  60]
  [ 56  50  54]
  [ 44  38  42]]

 [[ 94 103  72]
  [ 97 106  75]
  [ 73  82  53]
  ...
  [ 56  51  55]
  [ 51  46  50]
  [ 47  42  46]]

 ...

 [[ 27  24  31]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 30  32  55]
  [ 32  34  57]
  [ 33  35  58]]

 [[ 28  25  32]
  [ 27  24  31]
  [ 33  30  37]
  ...
  [ 31  33  56]
  [ 33  35  58]
  [ 34  36  59]]

 [[ 28  25  32]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 32  34  57]
  [ 34  36  59]
  [ 35  37  60]]]"
241,54.jpg,153,761,235,135,"[[[ 99 108  77]
  [ 86  95  64]
  [ 67  76  49]
  ...
  [ 65  59  63]
  [ 60  54  58]
  [ 43  37  41]]

 [[ 99 108  77]
  [ 89  98  67]
  [ 63  72  43]
  ...
  [ 62  56  60]
  [ 56  50  54]
  [ 44  38  42]]

 [[ 94 103  72]
  [ 97 106  75]
  [ 73  82  53]
  ...
  [ 56  51  55]
  [ 51  46  50]
  [ 47  42  46]]

 ...

 [[ 27  24  31]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 30  32  55]
  [ 32  34  57]
  [ 33  35  58]]

 [[ 28  25  32]
  [ 27  24  31]
  [ 33  30  37]
  ...
  [ 31  33  56]
  [ 33  35  58]
  [ 34  36  59]]

 [[ 28  25  32]
  [ 28  25  32]
  [ 34  31  38]
  ...
  [ 32  34  57]
  [ 34  36  59]
  [ 35  37  60]]]"
242,55.jpg,361,400,112,85,"[[[ 46  48  35]
  [ 48  50  37]
  [ 40  42  29]
  ...
  [112 124 102]
  [122 135 105]
  [145 159 123]]

 [[ 38  40  27]
  [ 43  45  32]
  [ 40  42  29]
  ...
  [128 140 120]
  [123 136 108]
  [133 147 112]]

 [[ 32  36  22]
  [ 38  42  28]
  [ 40  44  30]
  ...
  [147 160 143]
  [137 149 125]
  [145 158 130]]

 ...

 [[223 222 218]
  [222 223 218]
  [221 220 218]
  ...
  [226 225 220]
  [225 224 219]
  [225 224 219]]

 [[230 227 220]
  [230 230 222]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]

 [[228 225 216]
  [231 228 219]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]]"
243,55.jpg,204,545,45,32,"[[[ 46  48  35]
  [ 48  50  37]
  [ 40  42  29]
  ...
  [112 124 102]
  [122 135 105]
  [145 159 123]]

 [[ 38  40  27]
  [ 43  45  32]
  [ 40  42  29]
  ...
  [128 140 120]
  [123 136 108]
  [133 147 112]]

 [[ 32  36  22]
  [ 38  42  28]
  [ 40  44  30]
  ...
  [147 160 143]
  [137 149 125]
  [145 158 130]]

 ...

 [[223 222 218]
  [222 223 218]
  [221 220 218]
  ...
  [226 225 220]
  [225 224 219]
  [225 224 219]]

 [[230 227 220]
  [230 230 222]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]

 [[228 225 216]
  [231 228 219]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]]"
244,55.jpg,329,576,94,40,"[[[ 46  48  35]
  [ 48  50  37]
  [ 40  42  29]
  ...
  [112 124 102]
  [122 135 105]
  [145 159 123]]

 [[ 38  40  27]
  [ 43  45  32]
  [ 40  42  29]
  ...
  [128 140 120]
  [123 136 108]
  [133 147 112]]

 [[ 32  36  22]
  [ 38  42  28]
  [ 40  44  30]
  ...
  [147 160 143]
  [137 149 125]
  [145 158 130]]

 ...

 [[223 222 218]
  [222 223 218]
  [221 220 218]
  ...
  [226 225 220]
  [225 224 219]
  [225 224 219]]

 [[230 227 220]
  [230 230 222]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]

 [[228 225 216]
  [231 228 219]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]]"
245,55.jpg,510,339,50,355,"[[[ 46  48  35]
  [ 48  50  37]
  [ 40  42  29]
  ...
  [112 124 102]
  [122 135 105]
  [145 159 123]]

 [[ 38  40  27]
  [ 43  45  32]
  [ 40  42  29]
  ...
  [128 140 120]
  [123 136 108]
  [133 147 112]]

 [[ 32  36  22]
  [ 38  42  28]
  [ 40  44  30]
  ...
  [147 160 143]
  [137 149 125]
  [145 158 130]]

 ...

 [[223 222 218]
  [222 223 218]
  [221 220 218]
  ...
  [226 225 220]
  [225 224 219]
  [225 224 219]]

 [[230 227 220]
  [230 230 222]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]

 [[228 225 216]
  [231 228 219]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]]"
246,55.jpg,350,489,28,102,"[[[ 46  48  35]
  [ 48  50  37]
  [ 40  42  29]
  ...
  [112 124 102]
  [122 135 105]
  [145 159 123]]

 [[ 38  40  27]
  [ 43  45  32]
  [ 40  42  29]
  ...
  [128 140 120]
  [123 136 108]
  [133 147 112]]

 [[ 32  36  22]
  [ 38  42  28]
  [ 40  44  30]
  ...
  [147 160 143]
  [137 149 125]
  [145 158 130]]

 ...

 [[223 222 218]
  [222 223 218]
  [221 220 218]
  ...
  [226 225 220]
  [225 224 219]
  [225 224 219]]

 [[230 227 220]
  [230 230 222]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]

 [[228 225 216]
  [231 228 219]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]]"
247,55.jpg,282,461,569,248,"[[[ 46  48  35]
  [ 48  50  37]
  [ 40  42  29]
  ...
  [112 124 102]
  [122 135 105]
  [145 159 123]]

 [[ 38  40  27]
  [ 43  45  32]
  [ 40  42  29]
  ...
  [128 140 120]
  [123 136 108]
  [133 147 112]]

 [[ 32  36  22]
  [ 38  42  28]
  [ 40  44  30]
  ...
  [147 160 143]
  [137 149 125]
  [145 158 130]]

 ...

 [[223 222 218]
  [222 223 218]
  [221 220 218]
  ...
  [226 225 220]
  [225 224 219]
  [225 224 219]]

 [[230 227 220]
  [230 230 222]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]

 [[228 225 216]
  [231 228 219]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]]"
248,55.jpg,748,489,74,76,"[[[ 46  48  35]
  [ 48  50  37]
  [ 40  42  29]
  ...
  [112 124 102]
  [122 135 105]
  [145 159 123]]

 [[ 38  40  27]
  [ 43  45  32]
  [ 40  42  29]
  ...
  [128 140 120]
  [123 136 108]
  [133 147 112]]

 [[ 32  36  22]
  [ 38  42  28]
  [ 40  44  30]
  ...
  [147 160 143]
  [137 149 125]
  [145 158 130]]

 ...

 [[223 222 218]
  [222 223 218]
  [221 220 218]
  ...
  [226 225 220]
  [225 224 219]
  [225 224 219]]

 [[230 227 220]
  [230 230 222]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]

 [[228 225 216]
  [231 228 219]
  [232 229 224]
  ...
  [226 225 220]
  [225 224 219]
  [224 223 218]]]"
249,56.jpg,67,491,68,99,"[[[ 51  51  49]
  [ 54  54  52]
  [ 57  57  55]
  ...
  [212 207 213]
  [212 207 213]
  [212 207 213]]

 [[ 52  52  50]
  [ 54  54  52]
  [ 57  57  55]
  ...
  [212 207 213]
  [212 207 213]
  [212 207 213]]

 [[ 53  53  51]
  [ 55  55  53]
  [ 58  58  56]
  ...
  [212 207 213]
  [212 207 213]
  [212 207 213]]

 ...

 [[ 32  31  37]
  [ 32  31  37]
  [ 32  31  37]
  ...
  [128 123 129]
  [128 123 129]
  [128 123 129]]

 [[ 37  36  42]
  [ 37  36  42]
  [ 37  36  42]
  ...
  [131 126 132]
  [131 126 132]
  [131 126 132]]

 [[ 41  40  46]
  [ 41  40  46]
  [ 41  40  46]
  ...
  [132 127 133]
  [132 127 133]
  [132 127 133]]]"
250,56.jpg,216,293,445,250,"[[[ 51  51  49]
  [ 54  54  52]
  [ 57  57  55]
  ...
  [212 207 213]
  [212 207 213]
  [212 207 213]]

 [[ 52  52  50]
  [ 54  54  52]
  [ 57  57  55]
  ...
  [212 207 213]
  [212 207 213]
  [212 207 213]]

 [[ 53  53  51]
  [ 55  55  53]
  [ 58  58  56]
  ...
  [212 207 213]
  [212 207 213]
  [212 207 213]]

 ...

 [[ 32  31  37]
  [ 32  31  37]
  [ 32  31  37]
  ...
  [128 123 129]
  [128 123 129]
  [128 123 129]]

 [[ 37  36  42]
  [ 37  36  42]
  [ 37  36  42]
  ...
  [131 126 132]
  [131 126 132]
  [131 126 132]]

 [[ 41  40  46]
  [ 41  40  46]
  [ 41  40  46]
  ...
  [132 127 133]
  [132 127 133]
  [132 127 133]]]"
251,56.jpg,58,329,132,151,"[[[ 51  51  49]
  [ 54  54  52]
  [ 57  57  55]
  ...
  [212 207 213]
  [212 207 213]
  [212 207 213]]

 [[ 52  52  50]
  [ 54  54  52]
  [ 57  57  55]
  ...
  [212 207 213]
  [212 207 213]
  [212 207 213]]

 [[ 53  53  51]
  [ 55  55  53]
  [ 58  58  56]
  ...
  [212 207 213]
  [212 207 213]
  [212 207 213]]

 ...

 [[ 32  31  37]
  [ 32  31  37]
  [ 32  31  37]
  ...
  [128 123 129]
  [128 123 129]
  [128 123 129]]

 [[ 37  36  42]
  [ 37  36  42]
  [ 37  36  42]
  ...
  [131 126 132]
  [131 126 132]
  [131 126 132]]

 [[ 41  40  46]
  [ 41  40  46]
  [ 41  40  46]
  ...
  [132 127 133]
  [132 127 133]
  [132 127 133]]]"
252,57.jpg,180,546,375,252,"[[[129 119 109]
  [133 123 113]
  [139 129 119]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 79  45  44]]

 [[131 121 111]
  [134 124 114]
  [139 129 119]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 79  45  44]]

 [[134 124 114]
  [136 126 116]
  [138 128 118]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 80  46  45]]

 ...

 [[106 107 101]
  [103 104  98]
  [104 105  99]
  ...
  [118 119 114]
  [111 113 108]
  [112 114 109]]

 [[113 114 108]
  [107 108 102]
  [105 106 100]
  ...
  [114 115 110]
  [110 112 107]
  [114 116 111]]

 [[117 118 112]
  [110 111 105]
  [106 107 101]
  ...
  [112 113 108]
  [110 112 107]
  [117 119 114]]]"
253,57.jpg,414,704,72,91,"[[[129 119 109]
  [133 123 113]
  [139 129 119]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 79  45  44]]

 [[131 121 111]
  [134 124 114]
  [139 129 119]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 79  45  44]]

 [[134 124 114]
  [136 126 116]
  [138 128 118]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 80  46  45]]

 ...

 [[106 107 101]
  [103 104  98]
  [104 105  99]
  ...
  [118 119 114]
  [111 113 108]
  [112 114 109]]

 [[113 114 108]
  [107 108 102]
  [105 106 100]
  ...
  [114 115 110]
  [110 112 107]
  [114 116 111]]

 [[117 118 112]
  [110 111 105]
  [106 107 101]
  ...
  [112 113 108]
  [110 112 107]
  [117 119 114]]]"
254,57.jpg,188,582,195,94,"[[[129 119 109]
  [133 123 113]
  [139 129 119]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 79  45  44]]

 [[131 121 111]
  [134 124 114]
  [139 129 119]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 79  45  44]]

 [[134 124 114]
  [136 126 116]
  [138 128 118]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 80  46  45]]

 ...

 [[106 107 101]
  [103 104  98]
  [104 105  99]
  ...
  [118 119 114]
  [111 113 108]
  [112 114 109]]

 [[113 114 108]
  [107 108 102]
  [105 106 100]
  ...
  [114 115 110]
  [110 112 107]
  [114 116 111]]

 [[117 118 112]
  [110 111 105]
  [106 107 101]
  ...
  [112 113 108]
  [110 112 107]
  [117 119 114]]]"
255,57.jpg,142,356,245,60,"[[[129 119 109]
  [133 123 113]
  [139 129 119]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 79  45  44]]

 [[131 121 111]
  [134 124 114]
  [139 129 119]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 79  45  44]]

 [[134 124 114]
  [136 126 116]
  [138 128 118]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 80  46  45]]

 ...

 [[106 107 101]
  [103 104  98]
  [104 105  99]
  ...
  [118 119 114]
  [111 113 108]
  [112 114 109]]

 [[113 114 108]
  [107 108 102]
  [105 106 100]
  ...
  [114 115 110]
  [110 112 107]
  [114 116 111]]

 [[117 118 112]
  [110 111 105]
  [106 107 101]
  ...
  [112 113 108]
  [110 112 107]
  [117 119 114]]]"
256,57.jpg,293,844,84,34,"[[[129 119 109]
  [133 123 113]
  [139 129 119]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 79  45  44]]

 [[131 121 111]
  [134 124 114]
  [139 129 119]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 79  45  44]]

 [[134 124 114]
  [136 126 116]
  [138 128 118]
  ...
  [ 71  37  36]
  [ 73  39  38]
  [ 80  46  45]]

 ...

 [[106 107 101]
  [103 104  98]
  [104 105  99]
  ...
  [118 119 114]
  [111 113 108]
  [112 114 109]]

 [[113 114 108]
  [107 108 102]
  [105 106 100]
  ...
  [114 115 110]
  [110 112 107]
  [114 116 111]]

 [[117 118 112]
  [110 111 105]
  [106 107 101]
  ...
  [112 113 108]
  [110 112 107]
  [117 119 114]]]"
257,58.jpg,134,659,46,154,"[[[237 247 246]
  [236 246 245]
  [236 245 244]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 [[233 243 242]
  [232 242 241]
  [234 243 242]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 [[224 234 235]
  [226 236 237]
  [229 237 239]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 ...

 [[186 178 165]
  [190 182 169]
  [188 180 167]
  ...
  [ 17  20  29]
  [ 17  20  29]
  [ 17  20  29]]

 [[185 178 162]
  [191 184 168]
  [193 186 170]
  ...
  [ 18  21  30]
  [ 17  20  29]
  [ 16  19  28]]

 [[182 175 159]
  [190 183 167]
  [196 189 173]
  ...
  [ 18  21  30]
  [ 17  20  29]
  [ 16  19  28]]]"
258,58.jpg,366,497,224,207,"[[[237 247 246]
  [236 246 245]
  [236 245 244]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 [[233 243 242]
  [232 242 241]
  [234 243 242]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 [[224 234 235]
  [226 236 237]
  [229 237 239]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 ...

 [[186 178 165]
  [190 182 169]
  [188 180 167]
  ...
  [ 17  20  29]
  [ 17  20  29]
  [ 17  20  29]]

 [[185 178 162]
  [191 184 168]
  [193 186 170]
  ...
  [ 18  21  30]
  [ 17  20  29]
  [ 16  19  28]]

 [[182 175 159]
  [190 183 167]
  [196 189 173]
  ...
  [ 18  21  30]
  [ 17  20  29]
  [ 16  19  28]]]"
259,58.jpg,70,-2,378,193,"[[[237 247 246]
  [236 246 245]
  [236 245 244]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 [[233 243 242]
  [232 242 241]
  [234 243 242]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 [[224 234 235]
  [226 236 237]
  [229 237 239]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 ...

 [[186 178 165]
  [190 182 169]
  [188 180 167]
  ...
  [ 17  20  29]
  [ 17  20  29]
  [ 17  20  29]]

 [[185 178 162]
  [191 184 168]
  [193 186 170]
  ...
  [ 18  21  30]
  [ 17  20  29]
  [ 16  19  28]]

 [[182 175 159]
  [190 183 167]
  [196 189 173]
  ...
  [ 18  21  30]
  [ 17  20  29]
  [ 16  19  28]]]"
260,58.jpg,457,118,348,466,"[[[237 247 246]
  [236 246 245]
  [236 245 244]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 [[233 243 242]
  [232 242 241]
  [234 243 242]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 [[224 234 235]
  [226 236 237]
  [229 237 239]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 ...

 [[186 178 165]
  [190 182 169]
  [188 180 167]
  ...
  [ 17  20  29]
  [ 17  20  29]
  [ 17  20  29]]

 [[185 178 162]
  [191 184 168]
  [193 186 170]
  ...
  [ 18  21  30]
  [ 17  20  29]
  [ 16  19  28]]

 [[182 175 159]
  [190 183 167]
  [196 189 173]
  ...
  [ 18  21  30]
  [ 17  20  29]
  [ 16  19  28]]]"
261,58.jpg,154,205,293,353,"[[[237 247 246]
  [236 246 245]
  [236 245 244]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 [[233 243 242]
  [232 242 241]
  [234 243 242]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 [[224 234 235]
  [226 236 237]
  [229 237 239]
  ...
  [ 14  15  17]
  [ 14  15  17]
  [ 14  15  17]]

 ...

 [[186 178 165]
  [190 182 169]
  [188 180 167]
  ...
  [ 17  20  29]
  [ 17  20  29]
  [ 17  20  29]]

 [[185 178 162]
  [191 184 168]
  [193 186 170]
  ...
  [ 18  21  30]
  [ 17  20  29]
  [ 16  19  28]]

 [[182 175 159]
  [190 183 167]
  [196 189 173]
  ...
  [ 18  21  30]
  [ 17  20  29]
  [ 16  19  28]]]"
